0.0	1287503727.0	30.2359091167	-97.7951395833	22847.0
0.0	1287411463.0	30.2691029532	-97.7493953705	420315.0
0.0	1287330123.0	30.2557309927	-97.7633857727	316637.0
0.0	1287314765.0	30.2634181234	-97.7575966669	16516.0
0.0	1287226242.0	30.2742918584	-97.74052262309999	5535878.0
0.0	1286899083.0	30.261599404000002	-97.7585805953	15372.0
0.0	1286892131.0	30.2679095833	-97.74931241670001	21714.0
0.0	1286883880.0	30.2691029532	-97.7493953705	420315.0
0.0	1286870240.0	30.2811204101	-97.7452111244	153505.0
0.0	1286867943.0	30.2691029532	-97.7493953705	420315.0
0.0	1286814088.0	40.6438845363	-73.78280639649999	23261.0
0.0	1286799680.0	40.74137425	-73.9881052167	16907.0
0.0	1286799642.0	40.741388197	-73.98945450779999	12973.0
0.0	1286719237.0	40.729768314	-73.9985353275	260957.0
0.0	1286716634.0	40.7285271242	-73.9968681335	1933724.0
0.0	1286704024.0	40.7417466987	-73.993421425	105068.0
0.0	1286639470.0	40.7341933833	-74.0041635333	34817.0
0.0	1286634427.0	40.7425115937	-74.0060305595	27836.0
0.0	1286631566.0	40.742396165900004	-74.0075433254	15079.0
0.0	1286631365.0	40.742396165900004	-74.0075433254	15079.0
0.0	1286629523.0	40.7358847426	-74.0049684048	22806.0
0.0	1286559423.0	40.756879967399996	-73.98622512819999	11844.0
0.0	1286545717.0	40.7074172208	-74.0113627911	11742.0
0.0	1286545548.0	40.7071727167	-74.0105454333	19822.0
0.0	1286545432.0	40.7070708167	-74.0119528667	15169.0
0.0	1286545382.0	40.705823135	-73.9966964722	11794.0
0.0	1286529867.0	40.780805463200004	-73.9764726162	35513.0
0.0	1286467668.0	40.7317243329	-74.0033376217	87914.0
0.0	1286464690.0	40.7308686424	-73.9975655079	16397.0
0.0	1286459911.0	40.7422010764	-73.9879953861	17710.0
0.0	1286456521.0	40.7458101407	-73.98822069170002	60450.0
0.0	1286454708.0	40.7484436586	-73.9857316017	12313.0
0.0	1286453684.0	40.7515076167	-73.9755	34484.0
0.0	1286436460.0	40.6438845363	-73.78280639649999	23261.0
0.0	1286378734.0	30.2691029532	-97.7493953705	420315.0
0.0	1286291499.0	30.2316497167	-97.8001714167	49215.0
0.0	1286290951.0	30.245361316700002	-97.7790927833	16431.0
0.0	1286266235.0	30.2691029532	-97.7493953705	420315.0
0.0	1286174761.0	30.2679095833	-97.74931241670001	21714.0
0.0	1286115709.0	30.2448597206	-97.7571630478	18417.0
0.0	1286029282.0	30.4053040116	-97.87839889530001	1151119.0
0.0	1285955323.0	30.255814399299997	-97.7634179592	4256132.0
0.0	1285914999.0	30.2679095833	-97.74931241670001	21714.0
0.0	1285860202.0	30.2643362697	-97.7410461251	211286.0
0.0	1285688827.0	30.2313745667	-97.79745475	15590.0
0.0	1285570321.0	30.2691029532	-97.7493953705	420315.0
0.0	1285490625.0	30.250617980999998	-97.7658996582	121955.0
0.0	1285413711.0	30.244761	-97.7489610333	25151.0
0.0	1285351254.0	30.3170157639	-97.7195692062	1145567.0
0.0	1285335133.0	30.2691029532	-97.7493953705	420315.0
0.0	1285311537.0	30.2679095833	-97.74931241670001	21714.0
0.0	1285169617.0	30.265405690999998	-97.74779140950001	46946.0
0.0	1285165467.0	30.2679095833	-97.74931241670001	21714.0
0.0	1285070628.0	30.2679095833	-97.74931241670001	21714.0
0.0	1285006642.0	30.2464607667	-97.7507881833	24276.0
0.0	1284653079.0	30.2698105017	-97.7489702462	3842712.0
0.0	1284563053.0	30.2691029532	-97.7493953705	420315.0
0.0	1284376666.0	39.0442360953	-94.6207433939	17602.0
0.0	1284372026.0	38.9927760833	-94.5952756	17236.0
0.0	1284311583.0	39.041052948899996	-94.5947393775	8964.0
0.0	1284281395.0	39.0528237667	-94.59031105	8938.0
0.0	1284216498.0	38.934693546	-94.62979316709999	19224.0
0.0	1284199993.0	39.057333533299996	-94.6061795	18329.0
0.0	1284199527.0	39.0506711667	-94.5980687833	17526.0
0.0	1284027724.0	37.7662367387	-96.98147892950001	232292.0
0.0	1284013557.0	34.185646033299996	-97.1656978333	64830.0
0.0	1283936299.0	30.2691029532	-97.7493953705	420315.0
0.0	1283864912.0	30.2691029532	-97.7493953705	420315.0
0.0	1283847169.0	30.2691029532	-97.7493953705	420315.0
0.0	1283702837.0	30.2637747742	-97.77065992360001	9263.0
0.0	1283607160.0	30.2448597206	-97.7571630478	18417.0
0.0	1283541273.0	30.2668906357	-97.74568587540001	9223.0
0.0	1283444910.0	30.2686964002	-97.7456147969	9313.0
0.0	1283351793.0	30.310152662199997	-97.7401578426	1067829.0
0.0	1283274495.0	30.2448597206	-97.7571630478	18417.0
0.0	1283242741.0	30.2691029532	-97.7493953705	420315.0
0.0	1283173045.0	30.2679095833	-97.74931241670001	21714.0
0.0	1283149025.0	30.26485415	-97.7438453833	480992.0
0.0	1283098261.0	30.2509939667	-97.7489662167	9508.0
0.0	1283005677.0	30.2448597206	-97.7571630478	18417.0
0.0	1282994171.0	30.2637747742	-97.77065992360001	9263.0
0.0	1282936130.0	30.310959277	-97.74269296	2587024.0
0.0	1282934457.0	30.31104325	-97.74291515	11934.0
0.0	1282929131.0	30.244761	-97.7489610333	25151.0
0.0	1282834052.0	30.2662396721	-97.74590849879999	9225.0
0.0	1282803096.0	30.26485415	-97.7438453833	480992.0
0.0	1282752586.0	30.2464607667	-97.7507881833	24276.0
0.0	1282733944.0	30.2691029532	-97.7493953705	420315.0
0.0	1282672988.0	30.2637747742	-97.77065992360001	9263.0
0.0	1282642400.0	30.270733781599997	-97.7537029982	9241.0
0.0	1282638413.0	30.2691029532	-97.7493953705	420315.0
0.0	1282545949.0	30.2679095833	-97.74931241670001	21714.0
0.0	1282385400.0	30.2448597206	-97.7571630478	18417.0
0.0	1282243748.0	30.201557329699998	-97.6671266556	9410.0
0.0	1282226349.0	37.616356064899996	-122.3861503601	19542.0
